en	phntc	id	ati
ornithology	ɔ:ni@θɔlədʒi	3968	@-@-ei@s-eo@l-a@d-@r-ei
orthodontics	ɔ:θəu@dɔntiks	3969	@-eo@s-eu@d-@t-ei@k-@s-
orthodox	ɔ:θədɔks	3970	@-eo@s-a@d-eo@k-@s-
oscillate	ɔsileit	3971	@-eo@s-ei@l-ei@t-
osmosis	ɔz@məusis	3972	@-eo@z-@-eu@s-ei@s-
osseous	ɔsiəs	3973	@-eo@s-ei@s-
ossify	ɔsifai	3974	@-eo@s-ei@f-ai
ostensible	ɔs@tensəbl	3975	@-eo@s-@t-@s-a@b-@l-
ostentation	ɔsten@teiʃən	3976	@-eo@s-@t-@t-ei@sh-en
ostracism	ɔstrəsizəm	3977	@-eo@s-@t-@rw-a@s-ei@z-a@-
ostracize	ɔstrəsaiz	3978	@-eo@s-@t-@rw-a@s-ai@z-
ostrich	ɔstritʃ	3979	@-eo@s-@t-@rw-ei@t-@sh-
other-directed	ʌðədi@rektid	3980	@-a@z-a@d-ei@rw-e@k-@t-ei@d-
otter	ɔtə	3981	@-eo@t-a
oust	aust	3982	@-ao@s-@t-
outgoing	autɡəuiŋ	3983	@-ao@t-@-eu@-ei@ng-
outgrowth	autɡrəuθ	3984	@-ao@t-@-@rw-eu@s-
outlandish	aut@lændiʃ	3985	@-ao@t-@l-e@d-ei@sh-
outlet	autlet	3986	@-ao@t-@l-e@t-
outline	autlain	3987	@-ao@t-@l-
outmaneuver	autmə@nu:və(r)	3988	@-ao@t-@-en@-u@v-a@-@-
outmoded	aut@məudid	3989	@-ao@t-@-eu@d-ei@d-
outrage	autreidʒ	3990	@-ao@t-@rw-ei@d-@r-
outset	autset	3991	@-ao@t-@s-e@t-
outshine	aut@ʃain	3992	@-ao@t-@sh-
outskirts	autskə:ts	3993	@-ao@t-@s-@k-a@t-@s-
outspoken	aut@spəukən	3994	@-ao@t-@s-@p-eu@k-en
outstrip	aut@strip	3995	@-ao@t-@s-@t-@rw-ei@p-
outwit	aut@wit	3996	@-ao@t-@v-ei@t-
ovation	əu@veiʃən	3997	@-eu@v-ei@sh-en
overbearing	əuvə@beəriŋ	3998	@-eu@v-a@b-e@-a@rw-ei@ng-
overdose	əuvədəus	3999	@-eu@v-a@d-eu@s-
overdue	əuvə@dju:	4000	@-eu@v-a@d-@y-u
overexposure	əuvəriks@pəuʒə	4001	@-eu@v-a@rw-ei@k-@s-@p-eu@r-a
overflow	əuvə@fləu	4002	@-eu@v-a@f-@l-eu
overhaul	əuvə@hɔ:l	4003	@-eu@v-a@h-eo@l-
overlap	əuvə@læp	4004	@-eu@v-a@l-e@p-
overlook	əuvə@luk	4005	@-eu@v-a@l-u@k-
overpowering	əuvə@pauriŋ	4006	@-eu@v-a@p-ao@rw-ei@ng-
overreach	əuvə@ri:tʃ	4007	@-eu@v-a@rw-ei@t-@sh-
override	əuvə@raid	4008	@-eu@v-a@rw-ai@d-
overriding	əuvə@raidiŋ	4009	@-eu@v-a@rw-ai@d-ei@ng-
overrule	əuvə@ru:l	4010	@-eu@v-a@rw-u@l-
oversee	əuvə@si:	4011	@-eu@v-a@s-ei
overshadow	əuvə@ʃædəu	4012	@-eu@v-a@sh-e@d-eu
overstate	əuvə@steit	4013	@-eu@v-a@s-@t-ei@t-
overt	əuvə:t	4014	@-eu@v-a@t-
overthrow	əuvə@θrəu	4015	@-eu@v-a@s-@rw-eu
overture	əuvətjuə	4016	@-eu@v-a@t-@y-o
overturn	əuvə@tə:n	4017	@-eu@v-a@t-
overwhelm	əuvə@welm	4018	@-eu@v-a@v-e@l-@-
overwrought	əuvə@rɔ:t	4019	@-eu@v-a@rw-eo@t-
owl	aul	4020	@-ao@l-
oxidize	ɔksi@daiz	4021	@-eo@k-@s-ei@d-ai@z-
pacifist	pæsifist	4022	@p-e@s-ei@f-ei@s-@t-
pacify	pæsifai	4023	@p-e@s-ei@f-ai
pack	pæk	4024	@p-e@k-
packed	pækt	4025	@p-e@k-@t-
pact	pækt	4026	@p-e@k-@t-
padding	pædiŋ	4027	@p-e@d-ei@ng-
paean	pi:ən	4028	@p-ei@-en
pagan	peiɡən	4029	@p-ei@-en
pageant	pædʒənt	4030	@p-e@d-@r-en@t-
painkiller	pein@kilə(r)	4031	@p-@k-ei@l-a@-@-
painstaking	peinsteikiŋ	4032	@p-@s-@t-ei@k-ei@ng-
palate	pælit	4033	@p-e@l-ei@t-
palatial	pə@leiʃəl	4034	@p-a@l-ei@sh-a@l-
paleolithic	pæliəu@liθik	4035	@p-e@l-ei@-u@l-ei@s-ei@k-
paleontology	pæliɔn@tɔlədʒi	4036	@p-e@l-ei@-@t-eo@l-a@d-@r-ei
palette	pælit	4037	@p-e@l-ei@t-
pall	pɔ:l	4038	@p-eo@l-
palliate	pælieit	4039	@p-e@l-@t-
palliative	pæliətiv	4040	@p-e@l-ei@t-ei@v-
pallid	pælid	4041	@p-e@l-ei@d-
palmy	pa:mi	4042	@p-@-@-ei
palpable	pælpəbl	4043	@p-e@l-@p-a@b-@l-
palpitate	pælpiteit	4044	@p-e@l-@p-ei@t-ei@t-
palter	pɔ:ltə	4045	@p-eo@l-@t-a
paltry	pɔ:ltri	4046	@p-eo@l-@t-@rw-ei
pamphlet	pæmflit	4047	@p-e@-@f-@l-ei@t-
pan	pæn	4048	@p-e
panacea	pænə@siə	4049	@p-e@-a@s-ei
panache	pə@næʃ	4050	@p-en@-e@sh-
pancreas	pænkriəs	4051	@p-e@k-@rw-ei@s-
pandemic	pæn@demik	4052	@p-e@d-e@-ei@k-
pandemonium	pændi@məunjəm	4053	@p-e@d-ei@-@y-a@-
pander	pændə	4054	@p-e@d-a
panegyric	pæni@dʒirik	4055	@p-e@-ei@d-@r-ei@rw-ei@k-
panel	pænl	4056	@p-e@l-
pang	pæŋ	4057	@p-e@ng-
panic	pænik	4058	@p-e@-ei@k-
panorama	pænə@rɑ:mə	4059	@p-e@-a@rw-a@-a
panther	pænθə	4060	@p-e@s-a
pantomime	pæntəmaim	4061	@p-e@t-a@-ai@-
pantry	pæntri	4062	@p-e@t-@rw-ei
papyrus	pə@paiərəs	4063	@p-a@p-ai@-a@rw-a@s-
parable	pærəbl	4064	@p-e@rw-a@b-@l-
parabola	pə@ræbələ	4065	@p-a@rw-e@b-a@l-a
paradigm	pærədaim	4066	@p-e@rw-a@d-ai@-
paradox	pærədɔks	4067	@p-e@rw-a@d-eo@k-@s-
paragon	pærəɡən	4068	@p-e@rw-a@-en
parallel	pærəlel	4069	@p-e@rw-a@l-e@l-
parallelism	pærəlelizəm	4070	@p-e@rw-a@l-e@l-ei@z-a@-
parameter	pə@ræmitə	4071	@p-a@rw-e@-ei@t-a
paramount	pærəmaunt	4072	@p-e@rw-a@-@t-
paranoia	pærə@nɔiə	4073	@p-e@rw-en@-eo@-a
paranoid	pærənɔid	4074	@p-e@rw-en@-eo@d-
paraphrase	pærəfreiz	4075	@p-e@rw-a@f-@rw-ei@z-
parasite	pærəsait	4076	@p-e@rw-a@s-ai@t-
parch	pɑ:tʃ	4077	@p-a@t-@sh-
pare	peə	4078	@p-e@-a
pariah	pæriə	4079	@p-e@rw-ei
parity	pæriti	4080	@p-e@rw-ei@t-ei
parka	pɑ:kə	4081	@p-a@k-a
parlance	pɑ:ləns	4082	@p-a@l-en@s-
parody	pærədi	4083	@p-e@rw-a@d-ei
paroxysm	pærəksizəm	4084	@p-e@rw-a@k-@s-ei@z-a@-
parquet	pɑ:kei	4085	@p-a@k-ei
parry	pæri	4086	@p-e@rw-ei
parse	pɑ:z	4087	@p-a@z-
parsimony	pɑ:siməni	4088	@p-a@s-ei@-en@-ei
partial	pɑ:ʃəl	4089	@p-a@sh-a@l-
partiality	pɑ:ʃi@æliti	4090	@p-a@sh-ei@-e@l-ei@t-ei
particular	pə@tikjulə	4091	@p-a@t-ei@k-@y-u@l-a
particularize	pə@tikjuləraiz	4092	@p-a@t-ei@k-@y-u@l-a@rw-ai@z-
partisan	pɑ:ti@zæn	4093	@p-a@t-ei@z-e
partition	pɑ:@tiʃən	4094	@p-a@t-ei@sh-en
passionate	pæʃənit	4095	@p-e@sh-en@-ei@t-
passive	pæsiv	4096	@p-e@s-ei@v-
pastel	pæsetl	4097	@p-e@s-e@t-@l-
pasteurize	pæstəraiz	4098	@p-e@s-@t-a@rw-ai@z-
pastiche	pæs@ti:ʃ	4099	@p-e@s-@t-ei@sh-
pastoral	pɑ:stərəl	4100	@p-a@s-@t-a@rw-a@l-
pastry	peistri	4101	@p-ei@s-@t-@rw-ei
patch	pætʃ	4102	@p-e@t-@sh-
patent	peitənt	4103	@p-ei@t-en@t-
pathogen	pæθədʒ(ə)n	4104	@p-e@s-a@d-@r-@-a@-
pathological	pæθə@lɔdʒikəl	4105	@p-e@s-a@l-eo@d-@r-ei@k-a@l-
pathology	pə@θɔlədʒi	4106	@p-a@s-eo@l-a@d-@r-ei
patina	pætinə	4107	@p-e@t-@-a
patrician	pə@triʃən	4108	@p-a@t-@rw-ei@sh-en
patrimony	pætriməni	4109	@p-e@t-@rw-ei@-en@-ei
patriot	pætriət	4110	@p-e@t-@rw-ei@t-
patriotism	pætriətizəm	4111	@p-e@t-@rw-ei@t-ei@z-a@-
patronage	pætrənidʒ	4112	@p-e@t-@rw-en@-ei@d-@r-
patronize	pætrənaiz	4113	@p-e@t-@rw-en@-ai@z-
paucity	pɔ:siti	4114	@p-eo@s-ei@t-ei
paunchy	pɔ:ntʃi	4115	@p-@t-@sh-ei
pauper	pɔ:pə	4116	@p-eo@p-a
peak	pi:k	4117	@p-ei@k-
pecan	pi@kæn	4118	@p-ei@k-e
peccadillo	pekə@diləu	4119	@p-e@k-a@d-ei@l-eu
peck	pek	4120	@p-e@k-
pedagogue	pedəɡɔɡ	4121	@p-e@d-a@-eo@-
pedagogy	pedəɡɔɡi	4122	@p-e@d-a@-eo@-ei
pedal	pedl	4123	@p-e@d-@l-
pedant	pedənt	4124	@p-e@d-en@t-
pedestal	pedistl	4125	@p-e@d-ei@s-@t-@l-
pedestrian	pe@destriən	4126	@p-e@d-e@s-@t-@rw-
pediatrics	pi:di@ætriks	4127	@p-ei@d-ei@-e@t-@rw-ei@k-@s-
peel	pi:l	4128	@p-ei@l-
peer	piə	4129	@p-ei
peerless	piəlis	4130	@p-ei@l-ei@s-
peeve	pi:v	4131	@p-ei@v-
peevish	pi:viʃ	4132	@p-ei@v-ei@sh-
pejorative	pi:dʒərətiv	4133	@p-ei@d-@r-a@rw-a@t-ei@v-
pelf	pelf	4134	@p-e@l-@f-
pell-mell	pel@mel	4135	@p-e@l-@-e@l-
pellucid	pə@lju:sid	4136	@p-a@l-@y-u@s-ei@d-
pen	pen	4137	@p-
penalize	penəlaiz	4138	@p-@-a@l-ai@z-
penalty	penlti	4139	@p-@l-@t-ei
penance	penəns	4140	@p-@-en@s-
penchant	pə:ŋʃə:nt	4141	@p-a@ng-@sh-@t-
pending	pendiŋ	4142	@p-@d-ei@ng-
pendulum	pendjuləm	4143	@p-@d-@y-u@l-a@-
penetrate	penitreit	4144	@p-@-ei@t-@rw-ei@t-
penicillin	peni@silin	4145	@p-@-ei@s-ei@l-
peninsula	pi@ninsjulə	4146	@p-@-@s-@y-u@l-a
penitent	penitənt	4147	@p-@-ei@t-en@t-
pennant	penənt	4148	@p-@-en@t-
penultimate	pi@nʌltimit	4149	@p-@-a@l-@t-ei@-ei@t-
penury	penjuri	4150	@p-@y-u@rw-ei
perambulate	pə@ræmbjuleit	4151	@p-a@rw-e@-@b-@y-u@l-ei@t-
perception	pə@sepʃən	4152	@p-a@s-e@p-@sh-en
perch	pə:tʃ	4153	@p-a@t-@sh-
percussionist	pə@kʌʃənist	4154	@p-a@k-a@sh-en@-ei@s-@t-
peregrination	periɡri@neiʃ(ə)n	4155	@p-e@rw-ei@-@rw-@-ei@sh-@-a@-
peremptory	pə@remptəri	4156	@p-a@rw-e@-@p-@t-a@rw-ei
perennial	pə@renjəl	4157	@p-a@rw-@y-a@l-
perfervid	pə:@fə:vid	4158	@p-a@f-a@v-ei@d-
perfidious	pə:@fidiəs	4159	@p-a@f-ei@d-ei@s-
perfidy	pə:fidi	4160	@p-a@f-ei@d-ei
perforate	pə:fəreit	4161	@p-a@f-a@rw-ei@t-
perfunctorily	pə@fʌŋktrəli	4162	@p-a@f-a@ng-@k-@t-@rw-a@l-ei
perfunctory	pə@fʌŋktəri	4163	@p-a@f-a@ng-@k-@t-a@rw-ei
peril	peril	4164	@p-e@rw-ei@l-
perilous	periləs	4165	@p-e@rw-ei@l-a@s-
perimeter	pə@rimitə	4166	@p-a@rw-ei@-ei@t-a
periodical	piəri@ɔdikəl	4167	@p-ei@rw-ei@-eo@d-ei@k-a@l-
peripatetic	peripə@tetik	4168	@p-e@rw-ei@p-a@t-e@t-ei@k-
peripheral	pə@rifərəl	4169	@p-a@rw-ei@f-a@rw-a@l-
periphery	pə@rifəri	4170	@p-a@rw-ei@f-a@rw-ei
periscope	periskəup	4171	@p-e@rw-ei@s-@k-eu@p-
perish	periʃ	4172	@p-e@rw-ei@sh-
perishing	periʃiŋ	4173	@p-e@rw-ei@sh-ei@ng-
perjure	pə:dʒə	4174	@p-a@d-@r-a
perjury	pə:dʒəri	4175	@p-a@d-@r-a@rw-ei
perky	pə:ki	4176	@p-a@k-ei
permanence	pə:mənəns	4177	@p-a@-en@-en@s-
permanent	pə:mənənt	4178	@p-a@-en@-en@t-
permeable	pə:miəbl	4179	@p-a@-ei@b-@l-
permeate	pə:mieit	4180	@p-a@-@t-
permissive	pə(:)@misiv	4181	@p-a@-@-@-@-ei@s-ei@v-
pernicious	pə:@niʃəs	4182	@p-@-ei@sh-a@s-
perpendicular	pə:pən@dikjulə	4183	@p-a@p-en@d-ei@k-@y-u@l-a
perpetual	pə@petjuəl	4184	@p-a@p-e@t-@y-o@l-
perpetuate	pə(:)@petjueit	4185	@p-a@-@-@-@p-e@t-@y-u@-ei@t-
perquisite	pə:kwizit	4186	@p-a@k-@v-ei@z-ei@t-
persecute	pə:sikju:t	4187	@p-a@s-ei@k-@y-u@t-
persiflage	peəsi@flɑ:ʒ	4188	@p-e@-a@s-ei@f-@l-a@r-
persistence	pə@sistəns	4189	@p-a@s-ei@s-@t-en@s-
personable	pə:sənəbl	4190	@p-a@s-en@-a@b-@l-
personification	pə(:)@sɔnifi@keiʃən	4191	@p-a@-@-@-@s-@-ei@f-ei@k-ei@sh-en
personnel	pə:sə@nel	4192	@p-a@s-en@-e@l-
perspective	pə@spektiv	4193	@p-a@s-@p-e@k-@t-ei@v-
perspicacious	pə:spi@keiʃəs	4194	@p-a@s-@p-ei@k-ei@sh-a@s-
perspicuity	pə:spi@kju(:)iti	4195	@p-a@s-@p-ei@k-@y-u@-@-@-ei@t-ei
perspicuous	pə(:)@spikjuəs	4196	@p-a@-@-@-@s-@p-ei@k-@y-o@s-
perspire	pəs@paiə	4197	@p-a@s-@p-ai@-a
pertain	pə@tein	4198	@p-a@t-
pertinacious	pə:ti@neiʃəs	4199	@p-a@t-@-ei@sh-a@s-
pertinent	pə:tinənt	4200	@p-a@t-@-en@t-
peruse	pə@ru:z	4201	@p-a@rw-u@z-
pervade	pə(:)@veid	4202	@p-a@-@-@-@v-ei@d-
pervious	pə:viəs	4203	@p-a@v-ei@s-
pessimism	pesimizm	4204	@p-e@s-ei@-ei@z-@-
pest	pest	4205	@p-e@s-@t-
pester	pestə	4206	@p-e@s-@t-a
pesticide	pestisaid	4207	@p-e@s-@t-ei@s-ai@d-
pestilent	pestilənt	4208	@p-e@s-@t-ei@l-en@t-
pestle	pestl	4209	@p-e@s-@t-@l-
petal	petl	4210	@p-e@t-@l-
petition	pi@tiʃən	4211	@p-ei@t-ei@sh-en
petitioner	pi@tiʃənə(r)	4212	@p-ei@t-ei@sh-en@-a@-@-
petrify	petri@fai	4213	@p-e@t-@rw-ei@f-ai
petroglyph	petrəɡlif	4214	@p-e@t-@rw-a@-@l-ei@f-
petroleum	pi@trəuliəm	4215	@p-ei@t-@rw-eu@l-ei@-
petrology	pi@trɔlədʒi	4216	@p-ei@t-@rw-eo@l-a@d-@r-ei
petty	peti	4217	@p-e@t-ei
petulance	petjuləns	4218	@p-e@t-@y-u@l-en@s-
petulant	petjulənt	4219	@p-e@t-@y-u@l-en@t-
phantom	fæntəm	4220	@f-e@t-a@-
pharmaceutical	fɑ:mə@sju:tikəl	4221	@f-a@-a@s-@y-u@t-ei@k-a@l-
pharmacology	fɑ:mə@kɔlədʒi	4222	@f-a@-a@k-eo@l-a@d-@r-ei
phenomena	fə@nɔminə	4223	@f-en@-eo@-@-a
phenomenal	fi@nɔminl	4224	@f-@-eo@-@l-
philanthropic	filən@θrɔpik	4225	@f-ei@l-en@s-@rw-eo@p-ei@k-
philatelist	fi@lætəlist	4226	@f-ei@l-e@t-a@l-ei@s-@t-
philately	fi@lætəli	4227	@f-ei@l-e@t-a@l-ei
philistine	filistain	4228	@f-ei@l-ei@s-@t-
phlegmatic	fleɡ@mætik	4229	@f-@l-e@-@-e@t-ei@k-
phoenix	fi:niks	4230	@f-@-ei@k-@s-
phonetic	fəu@netik	4231	@f-@-e@t-ei@k-
photosynthesis	fəutəu@sinθəsis	4232	@f-eu@t-eu@s-@s-a@s-ei@s-
physiological	fiziə@lɔdʒikəl	4233	@f-ei@z-ei@l-eo@d-@r-ei@k-a@l-
piano	pi@ɑ:nəu	4234	@p-ei@-@-eu
pictorial	pik@tɔ:riəl	4235	@p-ei@k-@t-eo@rw-ei@l-
piddling	pidliŋ	4236	@p-ei@d-@l-ei@ng-
pied	paid	4237	@p-ai@d-
pierce	piəs	4238	@p-ei@s-
piercing	piəsiŋ	4239	@p-ei@s-ei@ng-
pigment	piɡmənt	4240	@p-ei@-@-en@t-
pilgrim	pilɡrim	4241	@p-ei@l-@-@rw-ei@-
pillar	pilə	4242	@p-ei@l-a
pillory	piləri	4243	@p-ei@l-a@rw-ei
pilot	pailət	4244	@p-ai@l-a@t-
pinch	pintʃ	4245	@p-@t-@sh-
pine	pain	4246	@p-
pinnacle	pinəkl	4247	@p-@-a@k-@l-
pinpoint	pin@pɔint	4248	@p-@p-@t-
pious	paiəs	4249	@p-ai@-a@s-
piquant	pi:kənt	4250	@p-ei@k-en@t-
pique	pi:k	4251	@p-ei@k-
pirate	paiərit	4252	@p-ai@-a@rw-ei@t-
pirouette	piru@et	4253	@p-ei@rw-u@-e@t-
pistol	pistl	4254	@p-ei@s-@t-@l-
pitch	pitʃ	4255	@p-ei@t-@sh-
pitcher	pitʃə	4256	@p-ei@t-@sh-a
pitfall	pitfɔ:l	4257	@p-ei@t-@f-eo@l-
pith	piθ	4258	@p-ei@s-
pithiness	piθinis	4259	@p-ei@s-@-ei@s-
pithy	piθi	4260	@p-ei@s-ei
pitiful	pitiful	4261	@p-ei@t-ei@f-u@l-
pittance	pitəns	4262	@p-ei@t-en@s-
placate	plə@keit	4263	@p-@l-a@k-ei@t-
placebo	plə@si:bəu	4264	@p-@l-a@s-ei@b-eu
placid	plæsid	4265	@p-@l-e@s-ei@d-
plagiarism	pleidʒiərizəm	4266	@p-@l-ei@d-@r-ei@rw-ei@z-a@-
plagiarize	pleidʒiəraiz	4267	@p-@l-ei@d-@r-ei@rw-ai@z-
plague	pleiɡ	4268	@p-@l-ei@-
plain	plein	4269	@p-@l-
plaintiff	pleintif	4270	@p-@l-@t-ei@f-
plaintive	pleintiv	4271	@p-@l-@t-ei@v-
plait	plæt	4272	@p-@l-e@t-
plane	plein	4273	@p-@l-
planet	plænit	4274	@p-@l-e@-ei@t-
plangent	plændʒənt	4275	@p-@l-e@d-@r-en@t-
plankton	plæŋkt(ə)n	4276	@p-@l-e@ng-@k-@t-@-a@-
plaque	plɑ:k	4277	@p-@l-a@k-
plaster	plɑ:stə	4278	@p-@l-a@s-@t-a
plateau	plætəu	4279	@p-@l-e@t-eu
platitude	plætitju:d	4280	@p-@l-e@t-ei@t-@y-u@d-
platonic	plə@tɔnik	4281	@p-@l-a@t-@-ei@k-
plaudit	plɔ:dit	4282	@p-@l-eo@d-ei@t-
plausible	plɔ:zəbl	4283	@p-@l-eo@z-a@b-@l-
plead	pli:d	4284	@p-@l-ei@d-
pleat	pli:t	4285	@p-@l-ei@t-
pledge	pledʒ	4286	@p-@l-e@d-@r-
plenitude	plenitju:d	4287	@p-@l-@-ei@t-@y-u@d-
plethora	pleθərə	4288	@p-@l-e@s-a@rw-a
pliable	plaiəbl	4289	@p-@l-ai@-a@b-@l-
pliant	plaiənt	4290	@p-@l-ai@-en@t-
plight	plait	4291	@p-@l-ai@t-
plinth	plinθ	4292	@p-@l-@s-
plod	plɔd	4293	@p-@l-eo@d-
plot	plɔt	4294	@p-@l-eo@t-
plough	plau	4295	@p-@l-ao
ploy	plɔi	4296	@p-@l-eo
pluck	plʌk	4297	@p-@l-a@k-
plumb	plʌm	4298	@p-@l-a@-
plumber	plʌmbə	4299	@p-@l-a@-@b-a
plume	plu:m	4300	@p-@l-u@-
plummet	plʌmit	4301	@p-@l-a@-ei@t-
plunder	plʌndə	4302	@p-@l-@d-a
plunge	plʌndʒ	4303	@p-@l-@d-@r-
plush	plʌʃ	4304	@p-@l-a@sh-
plutocracy	plu:@tɔkrəsi	4305	@p-@l-u@t-eo@k-@rw-a@s-ei
pod	pɔd	4306	@p-eo@d-
podiatrist	pəu@daiətrist	4307	@p-eu@d-ai@-a@t-@rw-ei@s-@t-
podium	pəudiəm	4308	@p-eu@d-ei@-
poignant	pɔinənt	4309	@p-@-en@t-
poise	pɔiz	4310	@p-eo@z-
poisonous	pɔiznəs	4311	@p-eo@z-a@s-
poke	pəuk	4312	@p-eu@k-
polar	pəulə	4313	@p-eu@l-a
polarity	pəu@læriti	4314	@p-eu@l-e@rw-ei@t-ei
polarize	pəuləraiz	4315	@p-eu@l-a@rw-ai@z-
polemic	pɔ@lemik	4316	@p-eo@l-e@-ei@k-
polemical	pə@lemikəl	4317	@p-a@l-e@-ei@k-a@l-
polish	pɔliʃ	4318	@p-eo@l-ei@sh-
poll	pəul	4319	@p-eu@l-
pollen	pɔlin	4320	@p-eo@l-
pollinate	pɔlineit	4321	@p-eo@l-@-ei@t-
pollster	pəulstə	4322	@p-eu@l-@s-@t-a
pomposity	pɔm@pɔsiti	4323	@p-eo@-@p-eo@s-ei@t-ei
pompous	pɔmpəs	4324	@p-eo@-@p-a@s-
poncho	pɔntʃəu	4325	@p-@t-@sh-eu
ponder	pɔndə	4326	@p-@d-a
ponderable	pɔndərəbl	4327	@p-@d-a@rw-a@b-@l-
ponderous	pɔndərəs	4328	@p-@d-a@rw-a@s-
pontifical	pɔn@tifikəl	4329	@p-@t-ei@f-ei@k-a@l-
pontificate	pɔn@tifikit	4330	@p-@t-ei@f-ei@k-ei@t-
populace	pɔpjuləs	4331	@p-eo@p-@y-u@l-a@s-
populous	pɔpjuləs	4332	@p-eo@p-@y-u@l-a@s-
porcelain	pɔ:slin	4333	@p-eo@s-@l-
porcupine	pɔ:kjupain	4334	@p-eo@k-@y-u@p-
pore	pɔ:	4335	@p-eo
porous	pɔ:rəs	4336	@p-eo@rw-a@s-
portentous	pɔ:@tentəs	4337	@p-eo@t-@t-a@s-
portfolio	pɔ:t@fəuljəu	4338	@p-eo@t-@f-eu@l-@y-eu
portray	pɔ:@trei	4339	@p-eo@t-@rw-ei
pose	pəuz	4340	@p-eu@z-
poseur	pəu@zə:	4341	@p-eu@z-a
posit	pɔzit	4342	@p-eo@z-ei@t-
posse	pɔsi	4343	@p-eo@s-ei
possessed	pə@zest	4344	@p-a@z-e@s-@t-
poster	pəustə	4345	@p-eu@s-@t-a
postpone	pəust@pəun	4346	@p-eu@s-@t-@p-
postulate	pɔstjuleit	4347	@p-eo@s-@t-@y-u@l-ei@t-
posture	pɔstʃə	4348	@p-eo@s-@t-@sh-a
potable	pəutəbl	4349	@p-eu@t-a@b-@l-
potation	pəu@teiʃən	4350	@p-eu@t-ei@sh-en
potentate	pəutənteit	4351	@p-eu@t-en@t-ei@t-
potential	pə@tenʃ(ə)l	4352	@p-a@t-@sh-@-a@-@l-
potentiate	pə@tenʃieit	4353	@p-a@t-@sh-@t-
potpourri	pəu@puri(:)	4354	@p-eu@p-u@rw-ei@-@-@-
pottery	pɔtəri	4355	@p-eo@t-a@rw-ei
pout	paut	4356	@p-ao@t-
practitioner	præk@tiʃənə	4357	@p-@rw-e@k-@t-ei@sh-en@-a
pragmatic	præɡ@mætik	4358	@p-@rw-e@-@-e@t-ei@k-
prank	præŋk	4359	@p-@rw-e@ng-@k-
prate	preit	4360	@p-@rw-ei@t-
preach	pri:tʃ	4361	@p-@rw-ei@t-@sh-
preamble	pri:@æmbl	4362	@p-@rw-ei@-e@-@b-@l-
precarious	pri@keəriəs	4363	@p-@rw-ei@k-e@-a@rw-ei@s-
precede	pri(:)@si:d	4364	@p-@rw-ei@-@-@-@s-ei@d-
precept	pri:sept	4365	@p-@rw-ei@s-e@p-@t-
precipice	presipis	4366	@p-@rw-e@s-ei@p-ei@s-
precipitant	pri@sipitənt	4367	@p-@rw-ei@s-ei@p-ei@t-en@t-
precipitate	pri@sipiteit	4368	@p-@rw-ei@s-ei@p-ei@t-ei@t-
precipitation	pri@sipi@teiʃən	4369	@p-@rw-ei@s-ei@p-ei@t-ei@sh-en
précis	preisi:	4370	@p-@rw-ei@s-ei
precise	pri@sais	4371	@p-@rw-ei@s-ai@s-
preclude	pri@klu:d	4372	@p-@rw-ei@k-@l-u@d-
precocious	pri@kəuʃəs	4373	@p-@rw-ei@k-eu@sh-a@s-
precursor	pri(:)@kə:sə	4374	@p-@rw-ei@-@-@-@k-a@s-a
predator	predətə	4375	@p-@rw-e@d-a@t-a
predecessor	pri:disesə	4376	@p-@rw-ei@d-ei@s-e@s-a
predestine	pri@destin	4377	@p-@rw-ei@d-e@s-@t-
predicament	pri@dikəmənt	4378	@p-@rw-ei@d-ei@k-a@-en@t-
predilection	pri:di@lekʃən	4379	@p-@rw-ei@d-ei@l-e@k-@sh-en
predisposition	pri:@dispə@ziʃən	4380	@p-@rw-ei@d-ei@s-@p-a@z-ei@sh-en
predominant	pri@dɔminənt	4381	@p-@rw-ei@d-eo@-@-en@t-
predominate	pri@dɔmineit	4382	@p-@rw-ei@d-eo@-@-ei@t-
preeminent	pri(:)@eminənt	4383	@p-@rw-ei@-@-@-e@-@-en@t-
preempt	pri(:)@empt	4384	@p-@rw-ei@-@-@-e@-@p-@t-
preen	pri:n	4385	@p-@rw-
preface	prefis	4386	@p-@rw-e@f-ei@s-
pregnant	preɡnənt	4387	@p-@rw-e@-en@t-
prehistoric	pri:his@tɔrik	4388	@p-@rw-ei@h-ei@s-@t-eo@rw-ei@k-
prejudice	predʒudis	4389	@p-@rw-e@d-@r-u@d-ei@s-
preliminary	pri@liminəri	4390	@p-@rw-ei@l-ei@-@-a@rw-ei
preliterate	pri@litərit	4391	@p-@rw-ei@l-ei@t-a@rw-ei@t-
prelude	prelju:d	4392	@p-@rw-e@l-@y-u@d-
premature	premə@tjuə	4393	@p-@rw-e@-a@t-@y-o
premeditate	pri(:)@mediteit	4394	@p-@rw-ei@-@-@-@-e@d-ei@t-ei@t-
premeditated	pri(:)@mediteitid	4395	@p-@rw-ei@-@-@-@-e@d-ei@t-ei@t-ei@d-
premiere	premieə	4396	@p-@rw-e@-ei@-e@-a
premise	premis	4397	@p-@rw-e@-ei@s-
premium	primjəm	4398	@p-@rw-ei@-@y-a@-
premonition	pri:mə@niʃən	4399	@p-@rw-ei@-en@-ei@sh-en
preoccupation	pri(:)@ɔkju@peiʃən	4400	@p-@rw-ei@-@-@-eo@k-@y-u@p-ei@sh-en
